Id,Tweet,is_retweet,following,followers,actions,label
732586397664612352,"Regina SK Weather, Temp:16.6�C; Dew:4.3�C; Pressure:1022.00hPa.; Wind:3/kph@209.0 Wind Chill:16.5�C Humidity:44",0,16,13,0,1
732586401871581184,Failed to arm motion sensor for tag Tag 01 on schedule because the tag manager is offline(Either gone out of range or the battery is dea-943,0,12,5,0,1
732586418636218368,Live And Lovely: https://t.co/Lj2tUfcyXQ #livesex #liveoncam #mature #dogging #cougar https://t.co/FDWcf2DubR,0,678,234,0,1
732586427029049345,one person followed me // automatically checked by https://t.co/qjheoepRrC,0,180,238,0,1
732586439624556544,Get Weather Updates from The Weather Channel. 10:59:53,0,14,1,0,1
732586452228427776,@thetinyfox_  - Your Video is Valuable!  We pay same day for content like this.  Contact us for details. UCz7knN19yzLQ8oPp7gKBFkg,0,20,3,0,1
732586452194852864,Get Weather Updates from The Weather Channel. 10:59:56,0,8,1,0,1
732586460579270656,Winnipeg Communist cotton candy lotus flowers are plum pear,0,0,2,0,1
732586464773464064,"Click https://t.co/fPe7CRgKwL Time in Miranorte, Brazil - Tocantins is 11:59:58 #Miranorte #BrazilTocantins #time Please RT",0,1101,442,0,1
732586473187205120,"Wind 0 mph S. Barometer 971.0 hPa, Rising slowly. Temperature 66.2 �F. Rain today 0.00 in. Humidity 59%",0,77,18,0,1
732586481559035904,join SIERRALUV #liveonstreamate https://t.co/rqHxH3J4Ie @nookielinks,0,0,57,1,1
732586481550778370,"Wind 1.0 mph ENE. Barometer 30.234 in, Steady. Temperature 51.8 �F. Rain today 0.03 in. Humidity 90%",0,6,20,0,1
732586485761859585,Retweet #health #care,0,16,149,0,1
732586489968775169,RT @sexygirlsrated: RT if you love blondes better https://t.co/YzMqGNynYq,0,275,457,5,1
732586494158721024,Temp: 12.4�C Wind: 0kph Pressure: 1000.5hpa Falling Rain Today 0.0mm.  Dew: 10.1�C InTemp: 23.6�C,0,83,36,0,1
732586494158864384,"RT @No1magazine: Our 10 year giveaway is here! Follow, like &amp; RT to win this DKNY perfume! Winner announced on our Facebook at 5pm https://�",0,4751,1067,893,1
732586494171439104,#SunStriker #jackpot value at R750�023.39,0,1,17,0,1
732586498344636417,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/cQYj4TzkXR,0,933,1791,0,1
732586502526377984,Just the one new follower today found welcome tracked by https://t.co/fKLPSHnwhX,0,2291,421,0,1
732586510927593472,Last litecoin price on btc-e: $4 Average litecoin price on btc-e: $4.05,0,2,674,0,1
732586519303577600,Gained 2 followers and lost 3 (stats by https://t.co/6OrWpewGbI),0,1028,1074,0,1
732586527721590784,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/eUJbbVjqnr,0,3645,1381,0,1
732586531882455040,"Found a Transponder Snail! ""I'll never forget you!!"" Local cook sets sail! https://t.co/QQHJCKOxe9 #TreCru https://t.co/f8j1YyJXww",0,23,3,0,1
732586540304596994,2 people followed me and one person unfollowed me // automatically checked by https://t.co/r3t1z4OGQV,0,362,126,0,1
732586557065035777,oTemp:12.8; iTemp:24.0; oHum:56; Wspd:1.8; Wgust:4.5; Wdir:202; Pres:1008.2; Rad:173; UV:1.0,0,0,5,0,1
732586565453615105,RT @NisaLocally: Follow + tweet us your #FridayFeeling for a chance to win a �500 RLD with @NisaLocally. T&amp;Cs:https://t.co/Fx4sboRTbd https�,0,5000,2706,268,1
732586565453520897,@funcouple8 @knickerlover2 @Aurora_webgirl @FineAssBitches @WrestleGirlsAss nice ass,0,4034,3904,2,1
732586565466087427,Want to get to know some #naughty babes? Check out.  https://t.co/8EVABhNn9N https://t.co/1RoEPFSMDI,0,0,685,0,1
732586569643794434,@Horny_Susan's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0,309,1939,0,1
732586578023841800,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/Fh2HZFGUg2,0,434,970,1,1
732586586446106625,"Temp:18,3�C Wind:0,9ms Bearing:212�SSW Pressure:1011,82hpa Rain Today:0,0mm. Humidity:48% Trend:Steady",0,493,260,1,1
732586586420961280,2 people followed me // automatically checked by https://t.co/Q7RQha1lfb,0,441,471,0,1
732586586425196544,one person unfollowed me // automatically checked by https://t.co/9dMcevQ9OR,0,85,70,0,1
732586603198042112,Latest Stats = 3 Followers and 5 Unfollowers (tracked by https://t.co/9B5LWA5LbA),0,2087,1215,0,1
732586607413452800,tight amateur bitchass https://t.co/ZtrhL6t5Rl,0,0,4,0,1
732586640967753730,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/dFKBOrlEUu,0,19,4,0,1
732586640959516672,"Dear @Harry_Styles, the way you speak your mind with such honesty and confidence is so compelling to many. Can you please follow me? �25.034",0,336,868,0,1
732586640938524672,smart blonde babe teasing dancing  https://t.co/zMBK3f5iyo,0,0,0,0,1
732586653529735168,Found a Transponder Snail! Candid shots of the Straw Hats on their new ship! https://t.co/4GBFBAWE2K #TreCru https://t.co/gcQQs2VWPY,0,0,0,0,1
732586670315479041,"BEEP BEEP! May 17, 2016 at 04:00PM GMT",0,0,7,0,1
732586674501365762,1 tweep unfollowed (goodbye!) me in the past day. Thank you https://t.co/LCd7MVDbVy.,0,143,233,0,1
732586678695669761,beautiful gf stripteasem https://t.co/GAs18D92yI,0,0,6,0,1
732586682885738496,one person followed me // automatically checked by https://t.co/f15e9uQWP0,0,385,584,0,1
732586712266858497,Number crunching for the past day - 1 new follower and 1 unfollower. Stats via https://t.co/RbEqLHoHSW,0,232,186,0,1
732586745821155328,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/EQwP0QycOU",0,349,305,0,1
732586766792724480,"RT @naughtyamerica: COMING SOON: Leggy @thejanicexxx gives her neighbor the warmest, wettest gratitude for help https://t.co/cI3yvxdSfB htt�",0,2340,3387,22,1
732586787764371456,one person unfollowed me // automatically checked by https://t.co/X7QIoAxDyp,0,370,377,0,1
732586812905017344,RT @EVLsports: Who wants a free BCAA Energy? We are choosing 4 winners!  1) Follow @EVLsports 2) RT &amp; Like this photo  That's it! https://t�,0,247,99,239,1
732586821289287682,Tue May 17 08:01:22 MST 2016 // 29386|29256|24814 // -01% | 0% | 0%,0,3,48,0,1
732586825483583488,Jana hall uses pink dildo and her best friend fucking  https://t.co/TGWQ9JrRQ2 https://t.co/xilhBp6c9G,0,0,5256,1,1
732586829682069504,"I've collected 11,044 gold coins!  https://t.co/Bwt1EdAPuV #android, #androidgames, #gameinsight",0,916,179,0,1
732586846480273409,Intense Bondage Induces Severe and Electric Orgasms https://t.co/QN1ExjI2W9,0,0,1637,0,1
732586850657832960,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/585Uhtckpw",0,242,196,0,1
732586859050770432,Get Weather Updates from theweatherchannel 11:01:33,0,0,1,0,1
732586859059154944,2 people unfollowed me // automatically checked by https://t.co/raIQaE1PDm,0,257,722,0,1
732586880043122689,Get Weather Updates from The Weather Channel. 11:01:38,0,5,2,0,1
732586884220780545,Get Weather Updates from theweatherchannel 11:01:39,0,17,1,0,1
732586888419102720,ALL HAIL SAPANDA.,0,0,3,0,1
732586892626120704,Get Weather Updates from theweatherchannel 11:01:41,0,6,1,0,1
732586896816115713,IT'S OUT FUCK https://t.co/OXCFjxKkjl,0,105,6,1,1
732586896820342784,IT'S OUT FUCK https://t.co/jZlV0UH0ba,0,14,3,0,1
732586896795140097,IT'S OUT FUCK https://t.co/bHMfMkLUEx,0,25,3,0,1
732586909374021632,597 new tweeps followed me in the last week. I find relevant people to follow with the #CopyFollowers feature of https://t.co/l3OKdaPp8O,0,12833,12901,0,1
732586913580912641,Get Weather Updates from theweatherchannel 11:01:46,0,16,3,0,1
732586913564135424,Watch me cam here.  https://t.co/zkqc8XHlPL https://t.co/qwkHo0cTx7,0,0,478,1,1
732586921961132033,"RT @heslupin: -` @Harry_Styles �- pure heart, loving soul. lightning up the darkest hole. you put my mind at ease. mind following me please�",0,61,4,1,1
732586921982054400,Check out my most recent video uploaded on @rude_com https://t.co/vq1KcLMb7M https://t.co/9ww04RERat,0,327,3384,6,1
732586926151106561,Get Weather Updates from theweatherchannel 11:01:49,0,13,0,0,1
732586926151081984,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/3h8xLUBdpV,0,110,32,0,1
732586930358091776,office girls lesbianbbwu https://t.co/HT4CI2qr1a,0,0,1,0,1
732586938767712256,Want more beautiful women? Click here: https://t.co/aPL5m7xBac For the most beautiful women on the web! #beautifulselfie,0,185,45,0,1
732586938755059713,RT @ItsMyBell: RETWEET THIS! FOLLOW ME AND EVERYONE ELSE THAT RETWEETS THIS TO #GAIN_FOLLOWERS FAST! #RETWEET #MGWV #RUSH #TFB  #FOLLOW &gt; @�,0,0,1661,107,1
732586947126939648,I'm earning #mPLUSRewards in Bible Inspiration with mPoints. https://t.co/Cl0Fe60nM8,0,2782,954,0,1
732586963929337856,RT @WorIdStarComedy: Breaking news humans are useless.. https://t.co/5NkXuWXSEg,0,780,1932,3312,1
732586968110899200,You might think your practical approach to financial matters i... More for Virgo https://t.co/mileXbmbXX,0,108,53,0,1
732586976507887617,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/wR7avbOPCq,0,159,76,0,1
732587010062454785,I liked a @YouTube video https://t.co/xIZvrn99R4 How to do Yoyo Finger Spins,0,144,247,1,1
732587014256627714,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/Ok0md2kEk9",0,664,592,0,1
732587014235824128,I liked a @YouTube video https://t.co/ltBZDOHORL Parasite Eve I OST (DISC 2) / 11 - Main Theme,0,865,76,0,1
732587072956026880,16:03 Dry  Temp 14.4oC Change/ hr +0.1  Sunrise  05:30 Set  21:20  https://t.co/bzgAsFYpoV https://t.co/HSqNi8j20Y,0,2021,4973,0,1
732587089745698816,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/RXlf44ptJK,0,484,334,0,1
732587102332817410,"I've collected 12,185 gold coins!  https://t.co/BafAVWXClr #ipad, #ipadgames, #gameinsight",0,0,4,0,1
732587106510331904,Get Weather Updates from theweatherchannel 11:02:32,0,42,1,0,1
732587106531475456,sexy teenager glassess https://t.co/gALwXiJcF3,0,0,5,0,1
732587106539851780,Found a Transponder Snail! Scoop! Exclusive photos of the mysterious Mr. 0!! https://t.co/mj5Trm3bmt #TreCru https://t.co/mikxQ2newh,0,0,0,0,1
732587114899079170,Get Weather Updates from The Weather Channel. 11:02:32,0,1,0,0,1
732587114920054784,"RT @heslupin: -` @Harry_Styles �- pure heart, loving soul. lightning up the darkest hole. you put my mind at ease. mind following me please�",0,61,4,1,1
732587119097577472,"It's May 17, 2016 at 08:02AM, good morning people!!",0,1807,203,0,1
732587119101763586,Get Weather Updates from The Weather Channel. 11:02:35,0,15,0,0,1
732587123308564480,Get Weather Updates from theweatherchannel 11:02:36,0,8,1,0,1
732587131680391169,Get Weather Updates from theweatherchannel 11:02:38,0,32,0,0,1
732587156854702082,I posted a new photo to Facebook https://t.co/BmeGpPuuVf,0,382,848,0,1
732587161053171713,one person unfollowed me // automatically checked by https://t.co/E7LEliuQe1,0,648,159,0,1
732587161032085504,"Although you foresee big changes unfolding at work, your smart... More for Taurus https://t.co/qFZkfUWHmg",0,64,33,0,1
732587165226401792,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/OH0oprZqUQ,0,957,1709,0,1
732587173644406785,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/RtrxvnCaE9,0,479,287,0,1
732587182016319489,4 people followed me and 3 people unfollowed me // automatically checked by https://t.co/Ud83NfPmfW,0,700,451,0,1
732587211397443584,https://t.co/76MQkkw7De  Plaid Shirt... https://t.co/KEJDOPUhpr,0,0,202,0,1
732587253323730946,RT @HookedFish1: COMPETITION TIME!!!! To win this months fish and meat platter all you after do is RT AND FOLLOW! Draw is on 21st may https�,0,4886,613,374,1
732587253332070401,Found a Transponder Snail! What's inside? Mystery barrel's shocking secret!! https://t.co/ONxypeU5gB #TreCru https://t.co/Mj2TU7t5QG,0,0,0,0,1
732587257522192384,You might think your practical approach to financial matters i... More for Virgo https://t.co/oEHEQwdUoE,0,217,130,0,1
732587257505288193,You might think your practical approach to financial matters i... More for Virgo https://t.co/SXsxpnyIJi,0,374,437,0,1
732587261699620864,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/RI355sjNHS,0,728,393,0,1
732587265889861632,sh girl shutter https://t.co/jrxu1WNmsB,0,0,9,0,1
732587286861225984,Another has fallen.,0,13,1171,0,1
732587295275159552,clips com clip teen japan  https://t.co/MAXKNqyU1z,0,0,0,0,1
732587312031379456,Get Weather Updates from theweatherchannel 11:03:21,0,0,1,0,1
732587312022990849,I'm earning #mPLUSRewards in Moviefone. https://t.co/8tqwf2rOKw,0,7,0,0,1
732587324622569472,Ester and Mattie  can ride her toy deep in her snatch: #Ester and Mattie  #ride #deep #snatch https://t.co/IkcZOplxj9,0,13,35,0,1
732587341404098561,Found a Transponder Snail! Scoop! Exclusive photos of the mysterious Mr. 0!! https://t.co/t58pfvbLbf #TreCru https://t.co/qk8LdkmbL4,0,0,0,0,1
732587345615065088,RT @BizzieBabyUk: #Competition Follow @barefootsos &amp; RT image to #win Award-winning @barefootsos Dry &amp; Sensitive range. Ends 30.5.16 https:�,0,4880,3901,1400,1
732587362371424256,"Hmmm want to watch? #hot #kik #cock #naturalboobs .Don't be shy, ckick- https://t.co/ofUSJuIPRd https://t.co/yy81Zx9MzZ",0,0,51,2,1
732587370759880704,Get Weather Updates from theweatherchannel 11:03:35,0,9,7,0,1
732587391752409088,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/Iy2b1MzLnC,0,56,38,0,1
732587395930001408,&lt;3 &lt;3 &lt;3 Luna''ON''Acid &lt;3 &lt;3 &lt;3 danke &lt;3 &lt;3 &lt;3 Sound &lt;3 &lt;3 &lt;3 Lebt. &lt;3 &lt;3 &lt;3 https://t.co/oUDg61FipW &lt;3 &lt;3 &lt;3 https://t.co/P7cKPpNJC0,0,97,42,0,1
732587400103350272,RT @MassageGoa: Our girls are available for incalls at their stunning apartments or outcalls to your hotel or home. http://t.co/hDGlOvXE7j,0,3808,89,514,1
732587404301864961,I have 214 fans on Twitter. Who knew?! How many fans do you have? Find out: https://t.co/3QouDKW3vQ,0,7259,6996,0,1
732587408521334784,"I played the Sandy Caps mini game in Paradise Island 2, and my score was: 427 #GameInsight #ParadiseIsland2 https://t.co/rDjYtN45Ma",0,2,0,0,1
732587412686135296,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/XsYKQOB2tZ,0,60,47,0,1
732587425302634496,"I've harvested 947 of food!  https://t.co/bGDy4Zchdk #iphone, #iphonegames, #gameinsight",0,0,0,0,1
732587429471772673,Close 75699 use. 2 DBE03314,0,11,21,0,1
732587429476114432,RT @MissTrustDotCom: I'm online now for DirectIM at #AdultWork.com. Come and chat! https://t.co/PiED6d7xXW,0,6,2451,1,1
732587433674604544,Get Weather Updates from theweatherchannel 11:03:50,0,38,5,0,1
732587442050617345,3 people followed me // automatically checked by https://t.co/9wGfEhqcQq,0,180,477,0,1
732587446248955906,Get Weather Updates from theweatherchannel 11:03:50,0,9,2,0,1
732587446269935617,Get Weather Updates from theweatherchannel 11:03:53,0,5,0,0,1
732587446244777985,Get Weather Updates from theweatherchannel 11:03:53,0,9,1,0,1
732587450468605952,I added a video to a @YouTube playlist https://t.co/EaaDvIp0Ks TOTS OMAR AL-SOMA (84) PLAYER REVIEW! | FIFA 16 PLAYER REVIEW,0,696,96,0,1
732587458848645120,Get Weather Updates from theweatherchannel 11:03:56,0,39,0,0,1
732587479799369728,I've just earned 197 satoshi at https://t.co/Api2OrTq7P and it was awesome! https://t.co/FUunZRBGRl via @sharethis,0,98,9,0,1
732587488196206592,"Your imagination is running wild today, but you seem so pragma... More for Scorpio https://t.co/GOjWPKnHkt",0,195,83,0,1
732587525936545792,"Although you foresee big changes unfolding at work, your smart... More for Taurus https://t.co/3il6IC4DkL",0,1770,2102,0,1
732587534354522112,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/htrW7RJXhY",0,783,566,0,1
732587546916573184,dating articles ukraine https://t.co/gUj9bsrUDY,0,0,8,0,1
732587546929168384,I gained 12 new followers! You can get more followers too - use https://t.co/IpU8GK9Fth,0,7259,6996,0,1
732587551127568385,Wednesday,0,10801,13044,1,1
732587551123460096,I liked a @YouTube video from @capguntom https://t.co/V0S20LRAqX OMFG 3 TOTS IN A PACK!!! FIFA 16 TOTS PACK OPENING!!!,0,1252,154,1,1
732587555326021632,Kingston: Wind Speed: 0.0 km/h; Wind Dir.: -; Wind Gust: 0.0; Temp: 9.2; Humidity: 72.00; Pressure: 1008.249; Rain: 0.000,0,3,72,0,1
732587609818431489,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/Rmztz5oHhH,0,251,482,0,1
732587635005259776,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/5lyhPxltKi,0,21,13,0,1
732587643385454592,"Even when I see someone else, I have no interest Why am I acting this way, like a fool? #MidoriBot",0,11,8,0,1
732587660158586881,I just unlocked this new avis and it makes me want to cock a bathtub with beautiful results,0,4896,3736,0,1
732587660183666693,Found a Transponder Snail! A tearful farewell: The Going Merry's last voyage. https://t.co/zKjr98FhYm #TreCru https://t.co/6490ZoGqOu,0,1,0,0,1
732587664365506560,Found a Transponder Snail! Execution! Is this the Straw Hats' final moment?! https://t.co/hcGvo0IN9T #TreCru https://t.co/IMftTtBny4,0,0,1,0,1
732587685349629952,Carolien  has some extra Animal Feed to share! https://t.co/tzSQPNK5vX,0,20,19,0,1
732587714692800512,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/twwZ6yeFAG,0,545,440,0,1
732587727296823296,Hot Beach Camel Toes https://t.co/KTh7ToGr5Q #sexy #vine #models https://t.co/FMoSGzTqZW,0,40,43,0,1
732587739850395648,Own your life. Ask me how. https://t.co/gBRtryImU2 https://t.co/4voBgHYtbv,0,1,4,0,1
732587752433156097,"I've harvested 60 of food!  https://t.co/k74h0qUM8a #iphone, #iphonegames, #gameinsight",0,6,1,0,1
732587773425647616,RT @HARDFEST: RT FOR A CHANCE TO WIN (2) PASSES TO #HSMF16!   Winner will be selected next Friday &amp; will be tagged on this post.   https://�,0,369,603,10485,1
732587773413228544,Found a Transponder Snail! Scoop! Exclusive photos of the mysterious Mr. 0!! https://t.co/FauoyKRkZp #TreCru https://t.co/fNWTTgJNls,0,0,0,0,1
732587802764828672,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/ynZaIItmPr,0,848,774,0,1
732587815356108800,"""I am always open for a Rp~! just ask me a starter"" #OpenRp #Zenabot",0,189,2405,0,1
732587819533799424,"I've collected 11,743 gold coins!  https://t.co/PW3eEdBbJh #android, #androidgames, #gameinsight",0,5,0,0,1
732587836331950083,I added a video to a @YouTube playlist https://t.co/ei8ZPV8An8 Metro: Last Light Part: 12 Am I Allowed to KIll Her?,0,209,28,0,1
732587844720459776,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/itmYiV6ARF",0,233,187,0,1
732587869890617345,adorable babe fucked in the ass https://t.co/EtgSDYiYkC #anal #analgifs https://t.co/0sP8wahDv5,0,523,262,0,1
732587874080542720,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/ENYuapKEnC",0,144,75,0,1
732587882448359429,"I've collected 4,933 gold coins!  https://t.co/uLYbF9nWFP #android, #androidgames, #gameinsight",0,55,22,0,1
732587882477674496,Do you know who are awesome? My 3 new followers in the last day! Growing with https://t.co/sJEFvoFEkY,0,582,701,0,1
732587886642630656,Get Weather Updates from theweatherchannel 11:05:38,0,11,1,0,1
732587890845351936,RT @TechNuovo: #HouseOfMarley #Headphones #Competition. RT &amp; FOLLOW To Enter! #WIN Full Ts &amp; C's - https://t.co/9NdkYRuwiH https://t.co/EoY�,0,3630,480,481,1
732587890870456320,Get Weather Updates from theweatherchannel 11:05:39,0,0,0,0,1
732587907651788800,Saturated Fat Sleep,0,845,125,0,1
732587911812546561,Shut up and get sliced in half!,0,120,264,0,1
732587911846232065,Get Weather Updates from theweatherchannel 11:05:44,0,7,3,0,1
732587924403802114,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/E6rHEeRndD,0,903,414,0,1
732587945371164674,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/a5mdculSog,0,618,227,0,1
732587949569740800,Found a Transponder Snail! Davyback Fight!! Straw Hats vs. Foxy Pirates! https://t.co/m9Am8RWnYR #TreCru https://t.co/4hGx5TBCGF,0,66,1,0,1
732587957950001152,Get Weather Updates from The Weather Channel. 11:05:55,0,5,1,0,1
732587970532913152,girl asslicking https://t.co/LNby8fcOrs,0,0,3,0,1
732587974739824641,Found a Transponder Snail! Scoop! Exclusive photos of the mysterious Mr. 0!! https://t.co/prZI5mtyme #TreCru https://t.co/A6RUxpJfIw,0,0,0,0,1
732587978954932224,I posted a new photo to Facebook https://t.co/vtb4eiqrTw,0,1582,392,0,1
732587995711279105,"Found a Transponder Snail! Exclusive shots of Skypiea's ""Kami,"" Eneru! https://t.co/umoATwsrwW #TreCru https://t.co/Z8ihCdphqC",0,1,0,0,1
732588016682688513,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/JMfOFa5XGs,0,435,393,0,1
732588016699506688,"I've collected 1,448 gold coins!  https://t.co/7Eo3Krmfl8 #android, #androidgames, #gameinsight",0,2,2,0,1
732588029278195712,Wow I fuck like thia https://t.co/5kFs18GIDq,0,57,18,0,1
732588033481015296,I liked a @YouTube video https://t.co/bH9VJiHXCl Fire-setting to break up Rock,0,399,503,0,1
732588050258219009,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/sSTxxwn3qY #TreCru https://t.co/F1L98z2LSN",0,114,136,0,1
732588075419897856,York Tour Cum Have The Time Of Your Life With @Tonilace69 19th/20th May.DM or Email tonilace69@mail.com Now!!! https://t.co/6a9JGVwVim,0,902,13370,6,1
732588079618347009,Test number 82,0,0,0,0,1
732588083795922945,I'm earning #mPLUSRewards in Thankful for.... https://t.co/IvBTWlMXTe,0,42,3,0,1
732588100573073408,4 people followed me and 3 people unfollowed me // automatically checked by https://t.co/BSUC2HaIrv,0,282,604,0,1
732588104746336256,Get Weather Updates from The Weather Channel. 11:06:30,0,6,0,0,1
732588108961587200,"Tuesday: $2.50 lunch special, chix caesar wrap!",0,0,0,0,1
732588113160085505,Get Weather Updates from theweatherchannel 11:06:32,0,39,0,0,1
732588121536225280,"I've collected 6,380 gold coins! https://t.co/vRAWtQQveC #iphone, #iphonegames, #gameinsight",0,10,8,0,1
732588125722152962,Get Weather Updates from The Weather Channel. 11:06:35,0,9,2,0,1
732588134106464256,Get Weather Updates from The Weather Channel. 11:06:37,0,9,2,0,1
732588138309111810,finger - 10.154.12.246[10.154.12.246] is unreachable: 2016/05/18 05:05:55,0,0,4,0,1
732588138300768256,cats r better than pussy,0,0,0,0,1
732588142524551168,Our Favorite Blonde/Brunette Celeb Reversals! https://t.co/sKn1g8McDO #sex #baby #hotties https://t.co/ayXqEAMaQQ,0,64,42,0,1
732588150887878657,RT @ganaconluisito: RETWEET IF YOU WANTS TO WIN REALY FREE FOLLOWS 0'9K in 2 MIN,0,2605,2727,10,1
732588155111669765,"If you made it here to me, you musta swept right past shelly, huh?",0,0,6,0,1
732588171859365889,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/p1tQJ6duSI,0,330,266,0,1
732588180277354496,chicken foam,0,549,362,0,1
732588243162521602,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/hXB9gF6DSD,0,0,216,0,1
732588243179442177,RT @Amazon3PSellers: Follow+RT to enter to win this Photive Sphere Speaker https://t.co/2rkJjC1k4R https://t.co/FBVY8YqI8A #AmazonSweeps ht�,0,127,483,1087,1
732588259948171264,FUCK FUCK FUCKITTY FUCK,0,1,7,0,1
732588289312624640,"@Harry_Styles Your flaws are perfectly imperfect; they make up the altruistic and sincere person you are. Can you please follow me? x535,607",0,179,4896,0,1
732588314470064128,"I've harvested 1,190 of food!  https://t.co/fNkuV90smG #android, #androidgames, #gameinsight",0,15,7,0,1
732588322879471616,"Your imagination is running wild today, but you seem so pragma... More for Scorpio https://t.co/Tf6OlLyX0F",0,706,431,0,1
732588327048601601,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/NsEJcq38te",0,0,803,1,1
732588331238727680,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/PwaUDHZO9Z,0,1860,1597,1,1
732588331272417281,Get Weather Updates from theweatherchannel 11:07:24,0,12,1,0,1
732588339640074241,Get Weather Updates from theweatherchannel 11:07:26,0,6,0,0,1
732588348032700417,Get Weather Updates from theweatherchannel 11:07:28,0,8,2,0,1
732588369008418817,Get Weather Updates from theweatherchannel 11:07:32,0,11,0,0,1
732588394153271297,Get Weather Updates from theweatherchannel 11:07:39,0,9,2,0,1
732588394178609153,Get Weather Updates from The Weather Channel. 11:07:39,0,32,2,0,1
732588398372892672,4 people followed me // automatically checked by https://t.co/BSLW2If1d3,0,221,354,1,1
732588406753132544,I'm earning #mPLUSRewards in Where Da Bunny. https://t.co/uVLFUe1ZTa,0,15,0,0,1
732588406753001476,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/yquX58z7wG,0,0,99,0,1
732588415145803777,"Scowls o'er the darkened landscape snow or shower,",0,35,336,0,1
732588419327516672,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/Yppu05HwPO",0,946,572,0,1
732588431927316480,Get Weather Updates from theweatherchannel 11:07:48,0,0,0,0,1
732588448696008704,Get Weather Updates from The Weather Channel. 11:07:52,0,12,1,0,1
732588452873535489,"Your imagination is running wild today, but you seem so pragma... More for Scorpio https://t.co/Of57qLwD2n",0,1016,1089,0,1
732588452894609409,"RT @feelaliveuk: Follow &amp; RT to #WIN a veggie cookbook, spiralizer &amp; Alive! #NVW16 T&amp;Cs apply: https://t.co/KZSrs8l8AS https://t.co/u2otXfW�",0,3968,316,857,1
732588452890443776,one person followed me // automatically checked by https://t.co/Er7c0E3dR7,0,504,632,0,1
732588465464860672,Get Weather Updates from The Weather Channel. 11:07:56,0,3,5,0,1
732588473882796032,Get Weather Updates from The Weather Channel. 11:07:58,0,14,2,0,1
732588473845055488,"Although you foresee big changes unfolding at work, your smart... More for Taurus https://t.co/lnsjASdsQP",0,301,214,1,1
732588473861820416,Get Weather Updates from The Weather Channel. 11:07:58,0,6,0,0,1
732588473870323712,Get Weather Updates from The Weather Channel. 11:07:58,0,6,1,0,1
732588478064648192,Get Weather Updates from The Weather Channel. 11:07:59,0,6,0,0,1
732588482258866178,Get Weather Updates from theweatherchannel 11:08:00,0,37,0,0,1
732588515821785089,How many followers do you get everyday? I got 3 in the last day. Growing daily with https://t.co/HwlUrndMvF,0,62,3619,0,1
732588519999311872,Unit:TWTR Inc:Unstable Loc:240 CITY HALL RD XSts:CROSS RD/SAMSONVILLE RD   Ven ue:Rochester 05/17/2016 11:06,0,1,2363,0,1
732588524176740353,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/k5LrEXtRQn,0,46,36,0,1
732588528404553728,I posted a new photo to Facebook https://t.co/mSRXDpSfKQ,0,34,18,1,1
732113301182746624,"RT @odinodin: I just made a tool for inspecting data in a Reagent app as a tree structure, data-frisk.  https://t.co/wWQz9YInP3",0,468,606,7,0
732113301149089794,RT @zeecinema: Yeh inka dopahar ka program hai! Are you watching Phir Hera Pheri #ZeeCinemaPar? https://t.co/3pkNahWls0,0,142,608,17,0
732113305376940032,RT @iitian_kshitij: Actually they have become middle man too ! https://t.co/RqDq8X6LFU,0,483,1205,7,0
